상권_코드_명_x,엑스좌표_값,와이좌표_값,서비스_업종_코드_명,분기당_매출_금액
배화여자대학교(박노수미술관),197093,453418,인테리어,1158013
배화여자대학교(박노수미술관),197093,453418,화초,269950454
배화여자대학교(박노수미술관),197093,453418,섬유제품,25673386
배화여자대학교(박노수미술관),197093,453418,화장품,11350771
배화여자대학교(박노수미술관),197093,453418,문구,9405646
배화여자대학교(박노수미술관),197093,453418,서적,4531525353
배화여자대학교(박노수미술관),197093,453418,의약품,1126880793
배화여자대학교(박노수미술관),197093,453418,시계및귀금속,65000000
배화여자대학교(박노수미술관),197093,453418,안경,113999486
배화여자대학교(박노수미술관),197093,453418,가방,24000000
배화여자대학교(박노수미술관),197093,453418,신발,24000000
배화여자대학교(박노수미술관),197093,453418,일반의류,451574363
배화여자대학교(박노수미술관),197093,453418,반찬가게,25137782
배화여자대학교(박노수미술관),197093,453418,청과상,690079314
배화여자대학교(박노수미술관),197093,453418,수산물판매,73215712
배화여자대학교(박노수미술관),197093,453418,육류판매,74961063
배화여자대학교(박노수미술관),197093,453418,미곡판매,266878834
배화여자대학교(박노수미술관),197093,453418,핸드폰,18856588
배화여자대학교(박노수미술관),197093,453418,편의점,1532025251
배화여자대학교(박노수미술관),197093,453418,슈퍼마켓,1923621242
배화여자대학교(박노수미술관),197093,453418,노래방,51666994
배화여자대학교(박노수미술관),197093,453418,여관,63184778
배화여자대학교(박노수미술관),197093,453418,세탁소,20053589
배화여자대학교(박노수미술관),197093,453418,피부관리실,2987235
배화여자대학교(박노수미술관),197093,453418,미용실,153691441
배화여자대학교(박노수미술관),197093,453418,자동차미용,163676103
배화여자대학교(박노수미술관),197093,453418,자동차수리,349338378
배화여자대학교(박노수미술관),197093,453418,한의원,170110231
배화여자대학교(박노수미술관),197093,453418,치과의원,436017415
배화여자대학교(박노수미술관),197093,453418,일반의원,689212647
배화여자대학교(박노수미술관),197093,453418,스포츠 강습,37177111
배화여자대학교(박노수미술관),197093,453418,예술학원,154593095
배화여자대학교(박노수미술관),197093,453418,일반교습학원,886454371
배화여자대학교(박노수미술관),197093,453418,커피-음료,7153373994
배화여자대학교(박노수미술관),197093,453418,호프-간이주점,1479481546
배화여자대학교(박노수미술관),197093,453418,분식전문점,395544396
배화여자대학교(박노수미술관),197093,453418,치킨전문점,175511721
배화여자대학교(박노수미술관),197093,453418,패스트푸드점,134902998
배화여자대학교(박노수미술관),197093,453418,제과점,652381999
배화여자대학교(박노수미술관),197093,453418,양식음식점,2375610966
배화여자대학교(박노수미술관),197093,453418,일식음식점,1190836728
배화여자대학교(박노수미술관),197093,453418,중식음식점,267070198
배화여자대학교(박노수미술관),197093,453418,한식음식점,12006565864
자하문터널,196991,455057,서적,6754031
자하문터널,196991,455057,일반의류,18132290
자하문터널,196991,455057,편의점,242502085
자하문터널,196991,455057,슈퍼마켓,7783633
자하문터널,196991,455057,미용실,3711859
자하문터널,196991,455057,자동차수리,44335872
자하문터널,196991,455057,예술학원,72113594
자하문터널,196991,455057,커피-음료,240272454
자하문터널,196991,455057,호프-간이주점,4517949
자하문터널,196991,455057,패스트푸드점,140090106
자하문터널,196991,455057,제과점,314056176
자하문터널,196991,455057,양식음식점,376915714
자하문터널,196991,455057,한식음식점,372490407
평창동서측,197064,456643,화초,5183472
평창동서측,197064,456643,문구,12492885
평창동서측,197064,456643,서적,205988433
평창동서측,197064,456643,의약품,256288675
평창동서측,197064,456643,안경,278019932
평창동서측,197064,456643,일반의류,32697454
평창동서측,197064,456643,청과상,241811278
평창동서측,197064,456643,육류판매,343336892
평창동서측,197064,456643,슈퍼마켓,884888899
평창동서측,197064,456643,세탁소,77109828
평창동서측,197064,456643,미용실,22668543
평창동서측,197064,456643,당구장,3314208
평창동서측,197064,456643,치과의원,211342904
평창동서측,197064,456643,일반의원,100503813
평창동서측,197064,456643,스포츠 강습,131646539
평창동서측,197064,456643,예술학원,74161172
평창동서측,197064,456643,일반교습학원,506004993
평창동서측,197064,456643,커피-음료,776155746
평창동서측,197064,456643,호프-간이주점,31679596
평창동서측,197064,456643,분식전문점,44565358
평창동서측,197064,456643,치킨전문점,55167068
평창동서측,197064,456643,패스트푸드점,284394280
평창동서측,197064,456643,제과점,232853969
평창동서측,197064,456643,양식음식점,18344995
평창동서측,197064,456643,일식음식점,12212490
평창동서측,197064,456643,중식음식점,210860173
평창동서측,197064,456643,한식음식점,46178349
정독도서관,198581,453781,인테리어,7563113
정독도서관,198581,453781,화초,9305794
정독도서관,198581,453781,섬유제품,3000000
정독도서관,198581,453781,화장품,1373221958
정독도서관,198581,453781,시계및귀금속,84696226
정독도서관,198581,453781,가방,39538472
정독도서관,198581,453781,신발,294647687
정독도서관,198581,453781,일반의류,4647607263
정독도서관,198581,453781,반찬가게,48430127
정독도서관,198581,453781,편의점,584006033
정독도서관,198581,453781,슈퍼마켓,121180186
정독도서관,198581,453781,미용실,20264684
정독도서관,198581,453781,한의원,26313792
정독도서관,198581,453781,치과의원,32086502
정독도서관,198581,453781,일반교습학원,546778
정독도서관,198581,453781,커피-음료,3906899923
정독도서관,198581,453781,분식전문점,467681191
정독도서관,198581,453781,치킨전문점,112753036
정독도서관,198581,453781,패스트푸드점,98446063
정독도서관,198581,453781,제과점,400566033
정독도서관,198581,453781,양식음식점,1596195834
정독도서관,198581,453781,일식음식점,24416601
정독도서관,198581,453781,한식음식점,4940902903
중앙고등학교,198883,453690,인테리어,7563113
중앙고등학교,198883,453690,섬유제품,3000000
중앙고등학교,198883,453690,시계및귀금속,75724736
중앙고등학교,198883,453690,가방,38987406
중앙고등학교,198883,453690,일반의류,577654910
중앙고등학교,198883,453690,반찬가게,1035000000
중앙고등학교,198883,453690,육류판매,408762726
중앙고등학교,198883,453690,편의점,909520074
중앙고등학교,198883,453690,슈퍼마켓,102794662
중앙고등학교,198883,453690,미용실,77743970
중앙고등학교,198883,453690,자동차수리,150320734
중앙고등학교,198883,453690,한의원,160697431
중앙고등학교,198883,453690,일반교습학원,129546778
중앙고등학교,198883,453690,커피-음료,3409591861
중앙고등학교,198883,453690,호프-간이주점,212209391
중앙고등학교,198883,453690,분식전문점,459191486
중앙고등학교,198883,453690,치킨전문점,112753036
중앙고등학교,198883,453690,패스트푸드점,442737943
중앙고등학교,198883,453690,제과점,449279488
중앙고등학교,198883,453690,양식음식점,2027939927
중앙고등학교,198883,453690,일식음식점,447000000
중앙고등학교,198883,453690,중식음식점,147353196
중앙고등학교,198883,453690,한식음식점,7078162004
창덕궁,199222,452926,전자상거래업,3256448603
창덕궁,199222,452926,가전제품,2642480
창덕궁,199222,452926,화초,20611599
창덕궁,199222,452926,의약품,21790206
창덕궁,199222,452926,시계및귀금속,46323293781
창덕궁,199222,452926,일반의류,104782169
창덕궁,199222,452926,편의점,1683275252
창덕궁,199222,452926,슈퍼마켓,270240958
창덕궁,199222,452926,고시원,2008368
창덕궁,199222,452926,여관,554777094
창덕궁,199222,452926,미용실,58522666
창덕궁,199222,452926,자동차수리,34424220
창덕궁,199222,452926,한의원,56265214
창덕궁,199222,452926,일반의원,216480619
창덕궁,199222,452926,스포츠 강습,16743254
창덕궁,199222,452926,커피-음료,2652207674
창덕궁,199222,452926,호프-간이주점,3613009027
창덕궁,199222,452926,분식전문점,453845655
창덕궁,199222,452926,패스트푸드점,669198945
창덕궁,199222,452926,제과점,179223565
창덕궁,199222,452926,양식음식점,1828566303
창덕궁,199222,452926,일식음식점,284407255
창덕궁,199222,452926,중식음식점,187946949
창덕궁,199222,452926,한식음식점,11418304502
서울국제고등학교,199598,454302,인테리어,47640952
서울국제고등학교,199598,454302,철물점,7906820
서울국제고등학교,199598,454302,운동/경기용품,130899
서울국제고등학교,199598,454302,화장품,10529046
서울국제고등학교,199598,454302,문구,20042623
서울국제고등학교,199598,454302,의약품,317201119
서울국제고등학교,199598,454302,안경,62282423
서울국제고등학교,199598,454302,일반의류,11259655
서울국제고등학교,199598,454302,육류판매,155239728
서울국제고등학교,199598,454302,편의점,1013125815
서울국제고등학교,199598,454302,슈퍼마켓,881486845
서울국제고등학교,199598,454302,노래방,13800417
서울국제고등학교,199598,454302,가전제품수리,156205762
서울국제고등학교,199598,454302,세탁소,165018853
서울국제고등학교,199598,454302,미용실,61695507
서울국제고등학교,199598,454302,자동차수리,424049396
서울국제고등학교,199598,454302,PC방,13496491
서울국제고등학교,199598,454302,당구장,10932870
서울국제고등학교,199598,454302,한의원,119445656
서울국제고등학교,199598,454302,치과의원,281318524
서울국제고등학교,199598,454302,일반의원,226782075
서울국제고등학교,199598,454302,스포츠 강습,81991265
서울국제고등학교,199598,454302,예술학원,108838509
서울국제고등학교,199598,454302,외국어학원,882054
서울국제고등학교,199598,454302,일반교습학원,93989384
서울국제고등학교,199598,454302,커피-음료,116703868
서울국제고등학교,199598,454302,호프-간이주점,180731639
서울국제고등학교,199598,454302,분식전문점,102991144
서울국제고등학교,199598,454302,치킨전문점,71826910
서울국제고등학교,199598,454302,패스트푸드점,38096117
서울국제고등학교,199598,454302,제과점,262871573
서울국제고등학교,199598,454302,양식음식점,191524434
서울국제고등학교,199598,454302,일식음식점,15687296
서울국제고등학교,199598,454302,중식음식점,30438207
서울국제고등학교,199598,454302,한식음식점,2098466427
이북5도청사,196262,456660,일반의류,7627685
이북5도청사,196262,456660,육류판매,173718426
이북5도청사,196262,456660,미곡판매,3543700
이북5도청사,196262,456660,편의점,318386990
이북5도청사,196262,456660,노래방,27458887
이북5도청사,196262,456660,여관,48175862
이북5도청사,196262,456660,세탁소,6179907
이북5도청사,196262,456660,미용실,145524074
이북5도청사,196262,456660,PC방,44566209
이북5도청사,196262,456660,당구장,16956147
이북5도청사,196262,456660,한의원,67404460
이북5도청사,196262,456660,일반의원,221148546
이북5도청사,196262,456660,일반교습학원,47135947
이북5도청사,196262,456660,커피-음료,2849056
이북5도청사,196262,456660,호프-간이주점,259016624
이북5도청사,196262,456660,분식전문점,153627808
이북5도청사,196262,456660,제과점,113516931
이북5도청사,196262,456660,한식음식점,880008619
독립문역 1번,196220,452912,철물점,396105161
독립문역 1번,196220,452912,화장품,200567154
독립문역 1번,196220,452912,문구,5224569
독립문역 1번,196220,452912,의약품,3843065375
독립문역 1번,196220,452912,청과상,308187648
독립문역 1번,196220,452912,편의점,1737276617
독립문역 1번,196220,452912,노래방,7596062
독립문역 1번,196220,452912,미용실,36601154
독립문역 1번,196220,452912,자동차수리,412404781
독립문역 1번,196220,452912,PC방,155370443
독립문역 1번,196220,452912,치과의원,201504833
독립문역 1번,196220,452912,예술학원,11449756
독립문역 1번,196220,452912,외국어학원,7993232
독립문역 1번,196220,452912,일반교습학원,406202413
독립문역 1번,196220,452912,커피-음료,11540666
독립문역 1번,196220,452912,호프-간이주점,46522322
독립문역 1번,196220,452912,치킨전문점,40998661
독립문역 1번,196220,452912,패스트푸드점,115712690
독립문역 1번,196220,452912,제과점,465048185
독립문역 1번,196220,452912,한식음식점,608192952
세검정초등학교,196389,455998,일반의류,137634255
세검정초등학교,196389,455998,반찬가게,8394846
세검정초등학교,196389,455998,육류판매,173718426
세검정초등학교,196389,455998,미곡판매,3543700
세검정초등학교,196389,455998,편의점,849849528
세검정초등학교,196389,455998,노래방,27458887
세검정초등학교,196389,455998,여관,49313547
세검정초등학교,196389,455998,세탁소,39207451
세검정초등학교,196389,455998,미용실,200080383
세검정초등학교,196389,455998,PC방,44566209
세검정초등학교,196389,455998,당구장,16956147
세검정초등학교,196389,455998,한의원,147806857
세검정초등학교,196389,455998,일반의원,221148546
세검정초등학교,196389,455998,스포츠 강습,131646539
세검정초등학교,196389,455998,예술학원,87325165
세검정초등학교,196389,455998,일반교습학원,475349997
세검정초등학교,196389,455998,커피-음료,124574532
세검정초등학교,196389,455998,호프-간이주점,271512038
세검정초등학교,196389,455998,분식전문점,253318693
세검정초등학교,196389,455998,치킨전문점,31406941
세검정초등학교,196389,455998,패스트푸드점,49909864
세검정초등학교,196389,455998,제과점,113516931
세검정초등학교,196389,455998,한식음식점,941132165
대신고등학교,196517,452627,철물점,44136858
대신고등학교,196517,452627,문구,5224569
대신고등학교,196517,452627,의약품,64868314
대신고등학교,196517,452627,일반의류,15000000
대신고등학교,196517,452627,반찬가게,33000000
대신고등학교,196517,452627,육류판매,300788869
대신고등학교,196517,452627,미곡판매,3319573
대신고등학교,196517,452627,편의점,180403341
대신고등학교,196517,452627,슈퍼마켓,96242043
대신고등학교,196517,452627,여관,10742014
대신고등학교,196517,452627,미용실,77124247
대신고등학교,196517,452627,한의원,118116783
대신고등학교,196517,452627,일반의원,803845
대신고등학교,196517,452627,예술학원,4487659
대신고등학교,196517,452627,일반교습학원,113795050
대신고등학교,196517,452627,커피-음료,18697313
대신고등학교,196517,452627,호프-간이주점,46522322
대신고등학교,196517,452627,분식전문점,4618815
대신고등학교,196517,452627,치킨전문점,7691419
대신고등학교,196517,452627,한식음식점,571609911
동묘앞역 2번,201699,452879,가전제품,3000000
동묘앞역 2번,201699,452879,화초,19203072
동묘앞역 2번,201699,452879,화장품,147342206
동묘앞역 2번,201699,452879,문구,17667917
동묘앞역 2번,201699,452879,서적,278488868
동묘앞역 2번,201699,452879,의약품,1078532758
동묘앞역 2번,201699,452879,시계및귀금속,7773870
동묘앞역 2번,201699,452879,안경,160689208
동묘앞역 2번,201699,452879,가방,40035237
동묘앞역 2번,201699,452879,일반의류,3443293145
동묘앞역 2번,201699,452879,반찬가게,18944745
동묘앞역 2번,201699,452879,육류판매,942484687
동묘앞역 2번,201699,452879,미곡판매,4455196
동묘앞역 2번,201699,452879,핸드폰,766284933
동묘앞역 2번,201699,452879,편의점,3511468649
동묘앞역 2번,201699,452879,슈퍼마켓,1626058466
동묘앞역 2번,201699,452879,노래방,267838512
동묘앞역 2번,201699,452879,여관,78114868
동묘앞역 2번,201699,452879,세탁소,18959420
동묘앞역 2번,201699,452879,네일숍,31489245
동묘앞역 2번,201699,452879,미용실,196771338
동묘앞역 2번,201699,452879,스포츠클럽,25690518
동묘앞역 2번,201699,452879,PC방,266748659
동묘앞역 2번,201699,452879,당구장,88087838
동묘앞역 2번,201699,452879,한의원,128666145
동묘앞역 2번,201699,452879,치과의원,2370689189
동묘앞역 2번,201699,452879,일반의원,2739643762
동묘앞역 2번,201699,452879,스포츠 강습,67878558
동묘앞역 2번,201699,452879,예술학원,35892235
동묘앞역 2번,201699,452879,외국어학원,145092975
동묘앞역 2번,201699,452879,일반교습학원,108479972
동묘앞역 2번,201699,452879,커피-음료,379445101
동묘앞역 2번,201699,452879,호프-간이주점,271567050
동묘앞역 2번,201699,452879,분식전문점,529579400
동묘앞역 2번,201699,452879,치킨전문점,232487238
동묘앞역 2번,201699,452879,패스트푸드점,747409319
동묘앞역 2번,201699,452879,제과점,454265886
동묘앞역 2번,201699,452879,양식음식점,52221312
동묘앞역 2번,201699,452879,일식음식점,393521005
동묘앞역 2번,201699,452879,중식음식점,243869613
동묘앞역 2번,201699,452879,한식음식점,5439065142
청운초등학교,197219,454141,운동/경기용품,71221654
청운초등학교,197219,454141,서적,1348054
청운초등학교,197219,454141,슈퍼마켓,7217066
청운초등학교,197219,454141,커피-음료,21682188
청운초등학교,197219,454141,중식음식점,54221257
청운초등학교,197219,454141,한식음식점,366698902
성곡미술관,197292,452641,화초,159467324
성곡미술관,197292,452641,화장품,135685627
성곡미술관,197292,452641,문구,1114768462
성곡미술관,197292,452641,서적,41152988
성곡미술관,197292,452641,의약품,381222075
성곡미술관,197292,452641,시계및귀금속,13470588
성곡미술관,197292,452641,안경,147573974
성곡미술관,197292,452641,가방,3000000
성곡미술관,197292,452641,일반의류,89470642
성곡미술관,197292,452641,반찬가게,492000000
성곡미술관,197292,452641,미곡판매,252729995
성곡미술관,197292,452641,편의점,3742931605
성곡미술관,197292,452641,슈퍼마켓,810782391
성곡미술관,197292,452641,노래방,106637628
성곡미술관,197292,452641,여관,63184778
성곡미술관,197292,452641,세탁소,76623795
성곡미술관,197292,452641,피부관리실,169362897
성곡미술관,197292,452641,네일숍,22665081
성곡미술관,197292,452641,미용실,262868459
성곡미술관,197292,452641,자동차수리,665011293
성곡미술관,197292,452641,스포츠클럽,1226898328
성곡미술관,197292,452641,당구장,99348723
성곡미술관,197292,452641,한의원,409344447
성곡미술관,197292,452641,치과의원,1029694145
성곡미술관,197292,452641,일반의원,903929353
성곡미술관,197292,452641,스포츠 강습,267088696
성곡미술관,197292,452641,예술학원,103593095
성곡미술관,197292,452641,일반교습학원,530884353
성곡미술관,197292,452641,커피-음료,7797175994
성곡미술관,197292,452641,호프-간이주점,1863862034
성곡미술관,197292,452641,분식전문점,1632147635
성곡미술관,197292,452641,치킨전문점,485714217
성곡미술관,197292,452641,패스트푸드점,624068950
성곡미술관,197292,452641,제과점,975360048
성곡미술관,197292,452641,양식음식점,3326948090
성곡미술관,197292,452641,일식음식점,1439034023
성곡미술관,197292,452641,중식음식점,1202613882
성곡미술관,197292,452641,한식음식점,19848159852
체부동홍종문가옥,197340,453202,전자상거래업,191910443
체부동홍종문가옥,197340,453202,인테리어,1158013
체부동홍종문가옥,197340,453202,화초,269950454
체부동홍종문가옥,197340,453202,섬유제품,25673386
체부동홍종문가옥,197340,453202,화장품,62237314
체부동홍종문가옥,197340,453202,문구,9405646
체부동홍종문가옥,197340,453202,서적,294000000
체부동홍종문가옥,197340,453202,의료기기,1955917791
체부동홍종문가옥,197340,453202,의약품,696434418
체부동홍종문가옥,197340,453202,시계및귀금속,65000000
체부동홍종문가옥,197340,453202,안경,151489238
체부동홍종문가옥,197340,453202,가방,24000000
체부동홍종문가옥,197340,453202,일반의류,292082971
체부동홍종문가옥,197340,453202,수산물판매,21852391
체부동홍종문가옥,197340,453202,육류판매,74961063
체부동홍종문가옥,197340,453202,미곡판매,14148839
체부동홍종문가옥,197340,453202,핸드폰,18856588
체부동홍종문가옥,197340,453202,편의점,826599534
체부동홍종문가옥,197340,453202,슈퍼마켓,519781509
체부동홍종문가옥,197340,453202,노래방,142906093
체부동홍종문가옥,197340,453202,여관,63184778
체부동홍종문가옥,197340,453202,피부관리실,6302557
체부동홍종문가옥,197340,453202,네일숍,1758621
체부동홍종문가옥,197340,453202,미용실,229484534
체부동홍종문가옥,197340,453202,자동차미용,163676103
체부동홍종문가옥,197340,453202,스포츠클럽,29438503
체부동홍종문가옥,197340,453202,한의원,228763197
체부동홍종문가옥,197340,453202,치과의원,547074494
체부동홍종문가옥,197340,453202,일반의원,689212647
체부동홍종문가옥,197340,453202,스포츠 강습,37177111
체부동홍종문가옥,197340,453202,예술학원,51000000
체부동홍종문가옥,197340,453202,일반교습학원,881932260
체부동홍종문가옥,197340,453202,커피-음료,6739920692
체부동홍종문가옥,197340,453202,호프-간이주점,1380367044
체부동홍종문가옥,197340,453202,분식전문점,1076383448
체부동홍종문가옥,197340,453202,치킨전문점,174814643
체부동홍종문가옥,197340,453202,패스트푸드점,272497178
체부동홍종문가옥,197340,453202,제과점,1367911341
체부동홍종문가옥,197340,453202,양식음식점,2421435346
체부동홍종문가옥,197340,453202,일식음식점,2204493509
체부동홍종문가옥,197340,453202,중식음식점,267070198
체부동홍종문가옥,197340,453202,한식음식점,14311920316
경복고등학교,197484,453952,화초,247925
경복고등학교,197484,453952,운동/경기용품,71221654
경복고등학교,197484,453952,서적,1348054
경복고등학교,197484,453952,편의점,294047209
경복고등학교,197484,453952,슈퍼마켓,24715553
경복고등학교,197484,453952,세탁소,14742527
경복고등학교,197484,453952,피부관리실,10000000
경복고등학교,197484,453952,미용실,28418088
경복고등학교,197484,453952,자동차미용,44554980
경복고등학교,197484,453952,자동차수리,90824670
경복고등학교,197484,453952,당구장,1829434
경복고등학교,197484,453952,치과의원,130792778
경복고등학교,197484,453952,커피-음료,374052987
경복고등학교,197484,453952,분식전문점,50031712
경복고등학교,197484,453952,패스트푸드점,31372426
경복고등학교,197484,453952,제과점,80866846
경복고등학교,197484,453952,중식음식점,54221257
경복고등학교,197484,453952,한식음식점,459029656
청와대사랑채,197585,453623,전자상거래업,3000000
청와대사랑채,197585,453623,화초,247925
청와대사랑채,197585,453623,서적,185873407
청와대사랑채,197585,453623,의료기기,1955917791
청와대사랑채,197585,453623,의약품,392270743
청와대사랑채,197585,453623,안경,113999486
청와대사랑채,197585,453623,일반의류,672506698
청와대사랑채,197585,453623,청과상,39346934
청와대사랑채,197585,453623,수산물판매,64141063
청와대사랑채,197585,453623,편의점,294047209
청와대사랑채,197585,453623,슈퍼마켓,512821996
청와대사랑채,197585,453623,노래방,24373870
청와대사랑채,197585,453623,세탁소,34796116
청와대사랑채,197585,453623,피부관리실,10000000
청와대사랑채,197585,453623,미용실,101590652
청와대사랑채,197585,453623,자동차미용,44554980
청와대사랑채,197585,453623,자동차수리,90824670
청와대사랑채,197585,453623,당구장,1829434
청와대사랑채,197585,453623,한의원,3690759
청와대사랑채,197585,453623,치과의원,202426285
청와대사랑채,197585,453623,일반의원,136246353
청와대사랑채,197585,453623,예술학원,84215385
청와대사랑채,197585,453623,커피-음료,4372300341
청와대사랑채,197585,453623,분식전문점,50031712
청와대사랑채,197585,453623,패스트푸드점,31372426
청와대사랑채,197585,453623,제과점,348152196
청와대사랑채,197585,453623,양식음식점,1453956329
청와대사랑채,197585,453623,일식음식점,1028514023
청와대사랑채,197585,453623,한식음식점,2783270067
평창동동측,197827,457040,편의점,77886870
평창동동측,197827,457040,자동차수리,34035852
평창동동측,197827,457040,스포츠 강습,203287370
평창동동측,197827,457040,외국어학원,265996540
평창동동측,197827,457040,커피-음료,151531412
평창동동측,197827,457040,양식음식점,55824366
평창동동측,197827,457040,중식음식점,40860674
평창동동측,197827,457040,한식음식점,495788574
세검정,196688,455706,화초,5183472
세검정,196688,455706,일반의류,130006570
세검정,196688,455706,반찬가게,8394846
세검정,196688,455706,편의점,531462538
세검정,196688,455706,여관,1137685
세검정,196688,455706,세탁소,35631584
세검정,196688,455706,미용실,54556309
세검정,196688,455706,자동차수리,55619419
세검정,196688,455706,한의원,80402397
세검정,196688,455706,스포츠 강습,131646539
세검정,196688,455706,예술학원,73918648
세검정,196688,455706,일반교습학원,428214050
세검정,196688,455706,커피-음료,34239596
세검정,196688,455706,호프-간이주점,18436294
세검정,196688,455706,분식전문점,76643037
세검정,196688,455706,치킨전문점,86574009
세검정,196688,455706,패스트푸드점,49909864
세검정,196688,455706,중식음식점,56149012
세검정,196688,455706,한식음식점,322436284
부암동주민센터,196701,454714,일반의류,12327090
부암동주민센터,196701,454714,편의점,242502085
부암동주민센터,196701,454714,슈퍼마켓,7783633
부암동주민센터,196701,454714,미용실,3711859
부암동주민센터,196701,454714,예술학원,72113594
부암동주민센터,196701,454714,커피-음료,78430495
부암동주민센터,196701,454714,호프-간이주점,4517949
부암동주민센터,196701,454714,패스트푸드점,140090106
부암동주민센터,196701,454714,제과점,314056176
부암동주민센터,196701,454714,양식음식점,285774144
부암동주민센터,196701,454714,한식음식점,63330672
사직공원(한국사회과학도서관),196895,452714,문구,5224569
사직공원(한국사회과학도서관),196895,452714,서적,41152988
사직공원(한국사회과학도서관),196895,452714,의약품,64868314
사직공원(한국사회과학도서관),196895,452714,일반의류,15000000
사직공원(한국사회과학도서관),196895,452714,반찬가게,297000000
사직공원(한국사회과학도서관),196895,452714,편의점,535915419
사직공원(한국사회과학도서관),196895,452714,슈퍼마켓,85580454
사직공원(한국사회과학도서관),196895,452714,미용실,24450374
사직공원(한국사회과학도서관),196895,452714,자동차수리,665011293
사직공원(한국사회과학도서관),196895,452714,한의원,118116783
사직공원(한국사회과학도서관),196895,452714,예술학원,103593095
사직공원(한국사회과학도서관),196895,452714,일반교습학원,4522111
사직공원(한국사회과학도서관),196895,452714,커피-음료,176572245
사직공원(한국사회과학도서관),196895,452714,치킨전문점,7691419
사직공원(한국사회과학도서관),196895,452714,제과점,40364934
사직공원(한국사회과학도서관),196895,452714,양식음식점,38109378
사직공원(한국사회과학도서관),196895,452714,한식음식점,1005452855
신설동역 12번,201949,453159,인테리어,1091299
신설동역 12번,201949,453159,화초,49738081
신설동역 12번,201949,453159,화장품,10551575
신설동역 12번,201949,453159,문구,84609074
신설동역 12번,201949,453159,서적,23440851
신설동역 12번,201949,453159,의약품,608584366
신설동역 12번,201949,453159,시계및귀금속,2677686
신설동역 12번,201949,453159,안경,6682047
신설동역 12번,201949,453159,일반의류,950334900
신설동역 12번,201949,453159,반찬가게,18944745
신설동역 12번,201949,453159,청과상,11464908
신설동역 12번,201949,453159,육류판매,94028734
신설동역 12번,201949,453159,미곡판매,22974836
신설동역 12번,201949,453159,핸드폰,8090177
신설동역 12번,201949,453159,컴퓨터및주변장치판매,19725660
신설동역 12번,201949,453159,편의점,1402627776
신설동역 12번,201949,453159,슈퍼마켓,293900802
신설동역 12번,201949,453159,노래방,61173275
신설동역 12번,201949,453159,여관,136906059
신설동역 12번,201949,453159,미용실,104045141
신설동역 12번,201949,453159,자동차수리,630164599
신설동역 12번,201949,453159,당구장,36643159
신설동역 12번,201949,453159,치과의원,500320077
신설동역 12번,201949,453159,스포츠 강습,95778074
신설동역 12번,201949,453159,예술학원,11506850
신설동역 12번,201949,453159,외국어학원,145092975
신설동역 12번,201949,453159,일반교습학원,140840370
신설동역 12번,201949,453159,커피-음료,385031698
신설동역 12번,201949,453159,호프-간이주점,188587900
신설동역 12번,201949,453159,분식전문점,339413097
신설동역 12번,201949,453159,치킨전문점,62689235
신설동역 12번,201949,453159,제과점,405763356
신설동역 12번,201949,453159,양식음식점,547530883
신설동역 12번,201949,453159,중식음식점,307121925
신설동역 12번,201949,453159,한식음식점,3436178406
경향신문사,197253,451928,철물점,675664
경향신문사,197253,451928,화장품,274968967
경향신문사,197253,451928,의약품,2752160277
경향신문사,197253,451928,일반의류,79004213
경향신문사,197253,451928,편의점,851146950
경향신문사,197253,451928,슈퍼마켓,187976653
경향신문사,197253,451928,미용실,82246296
경향신문사,197253,451928,스포츠클럽,38954877
경향신문사,197253,451928,치과의원,223334141
경향신문사,197253,451928,일반의원,1073820928
경향신문사,197253,451928,스포츠 강습,57145318
경향신문사,197253,451928,예술학원,206206476
경향신문사,197253,451928,커피-음료,2110046737
경향신문사,197253,451928,분식전문점,587358070
경향신문사,197253,451928,제과점,313876221
경향신문사,197253,451928,양식음식점,971525553
경향신문사,197253,451928,일식음식점,1213336182
경향신문사,197253,451928,중식음식점,936009525
경향신문사,197253,451928,한식음식점,4353444150
회현역 1번,198305,450967,가전제품,435477241
회현역 1번,198305,450967,화초,967529133
회현역 1번,198305,450967,섬유제품,302519839
회현역 1번,198305,450967,운동/경기용품,19224516
회현역 1번,198305,450967,화장품,84903474
회현역 1번,198305,450967,문구,7739435
회현역 1번,198305,450967,의약품,505399081
회현역 1번,198305,450967,시계및귀금속,137278176
회현역 1번,198305,450967,안경,167264594
회현역 1번,198305,450967,가방,122382350
회현역 1번,198305,450967,신발,335881013
회현역 1번,198305,450967,일반의류,18070402081
회현역 1번,198305,450967,반찬가게,407827768
회현역 1번,198305,450967,편의점,554031078
회현역 1번,198305,450967,슈퍼마켓,951664218
회현역 1번,198305,450967,노래방,95833507
회현역 1번,198305,450967,여관,634173047
회현역 1번,198305,450967,세탁소,2199529
회현역 1번,198305,450967,네일숍,2100898
회현역 1번,198305,450967,미용실,30218026
회현역 1번,198305,450967,자동차수리,17434528
회현역 1번,198305,450967,당구장,15765385
회현역 1번,198305,450967,한의원,12012611
회현역 1번,198305,450967,치과의원,904819567
회현역 1번,198305,450967,일반의원,1283865034
회현역 1번,198305,450967,커피-음료,4533908640
회현역 1번,198305,450967,호프-간이주점,314786874
회현역 1번,198305,450967,분식전문점,1114925979
회현역 1번,198305,450967,치킨전문점,148374672
회현역 1번,198305,450967,패스트푸드점,126118950
회현역 1번,198305,450967,제과점,10376754
